INFO - Tue Sep 10 2019 11:56:36 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=GhKm_SdHsLs&list=RDMM12wctGs-4pI&index=19 
INFO - Tue Sep 10 2019 11:56:36 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=GhKm_SdHsLs&list=RDMM12wctGs-4pI&index=19 
INFO - Tue Sep 10 2019 11:56:36 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=GhKm_SdHsLs&list=RDMM12wctGs-4pI&index=19 
INFO - Tue Sep 10 2019 12:01:00 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=NRmSf9VqrUA&list=RDMM12wctGs-4pI&index=20 
INFO - Tue Sep 10 2019 12:01:00 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=NRmSf9VqrUA&list=RDMM12wctGs-4pI&index=20 
INFO - Tue Sep 10 2019 12:01:00 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=NRmSf9VqrUA&list=RDMM12wctGs-4pI&index=20 
INFO - Tue Sep 10 2019 12:01:02 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=NRmSf9VqrUA&list=RDMM12wctGs-4pI&index=20 
INFO - Tue Sep 10 2019 12:01:02 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=NRmSf9VqrUA&list=RDMM12wctGs-4pI&index=20 
INFO - Tue Sep 10 2019 12:01:02 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=NRmSf9VqrUA&list=RDMM12wctGs-4pI&index=20 
INFO - Tue Sep 10 2019 12:04:24 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,24], Window URL: https://www.youtube.com/watch?v=RhU9MZ98jxo&list=RDMM12wctGs-4pI&index=21 
INFO - Tue Sep 10 2019 12:04:57 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=RhU9MZ98jxo&list=RDMM12wctGs-4pI&index=21 
INFO - Tue Sep 10 2019 12:04:57 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=RhU9MZ98jxo&list=RDMM12wctGs-4pI&index=21 
INFO - Tue Sep 10 2019 12:04:57 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=RhU9MZ98jxo&list=RDMM12wctGs-4pI&index=21 
INFO - Tue Sep 10 2019 12:05:00 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=RhU9MZ98jxo&list=RDMM12wctGs-4pI&index=21 
INFO - Tue Sep 10 2019 12:05:00 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=RhU9MZ98jxo&list=RDMM12wctGs-4pI&index=21 
INFO - Tue Sep 10 2019 12:05:00 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=RhU9MZ98jxo&list=RDMM12wctGs-4pI&index=21 
INFO - Tue Sep 10 2019 12:11:51 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=SJOgTMP8cs4&list=RDMM12wctGs-4pI&index=23 
INFO - Tue Sep 10 2019 12:15:22 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=SJOgTMP8cs4&list=RDMM12wctGs-4pI&index=23 
INFO - Tue Sep 10 2019 12:15:22 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,49], Window URL: https://www.youtube.com/watch?v=SJOgTMP8cs4&list=RDMM12wctGs-4pI&index=23 
INFO - Tue Sep 10 2019 12:25:03 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,24], Window URL: https://www.youtube.com/watch?v=Gbd8nn6UPzI&list=RDMM12wctGs-4pI&index=26 
INFO - Tue Sep 10 2019 12:32:11 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,24], Window URL: https://www.youtube.com/watch?v=zaIsVnmwdqg&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:36:11 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:37:03 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:38:41 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:38:41 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:38:41 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:38:41 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:38:42 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:38:43 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:38:44 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:38:44 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:38:44 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:38:44 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:38:44 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:38:45 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:38:45 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:38:45 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:38:45 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:38:46 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:38:46 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:41:27 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=IxxstCcJlsc&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:41:27 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=IxxstCcJlsc&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:41:27 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=IxxstCcJlsc&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:41:29 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=IxxstCcJlsc&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:41:29 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=IxxstCcJlsc&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:41:30 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=IxxstCcJlsc&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:49:27 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,24], Window URL: https://www.youtube.com/watch?v=J-STI5eZFfw&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:54:48 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=Rk-SrePDxfQ&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 12:54:51 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=Rk-SrePDxfQ&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 13:01:37 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=50LLBCB1n4M&list=RDMM12wctGs-4pI&index=2 
INFO - Tue Sep 10 2019 13:01:37 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=50LLBCB1n4M&list=RDMM12wctGs-4pI&index=2 
INFO - Tue Sep 10 2019 13:03:18 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=50LLBCB1n4M&list=RDMM12wctGs-4pI&index=2 
INFO - Tue Sep 10 2019 13:03:20 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=50LLBCB1n4M&list=RDMM12wctGs-4pI&index=2 
INFO - Tue Sep 10 2019 13:04:34 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=50LLBCB1n4M&list=RDMM12wctGs-4pI&index=2 
INFO - Tue Sep 10 2019 13:04:34 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=50LLBCB1n4M&list=RDMM12wctGs-4pI&index=2 
INFO - Tue Sep 10 2019 13:04:34 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=50LLBCB1n4M&list=RDMM12wctGs-4pI&index=2 
INFO - Tue Sep 10 2019 13:04:35 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=50LLBCB1n4M&list=RDMM12wctGs-4pI&index=2 
INFO - Tue Sep 10 2019 13:04:35 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=50LLBCB1n4M&list=RDMM12wctGs-4pI&index=2 
INFO - Tue Sep 10 2019 13:04:35 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=50LLBCB1n4M&list=RDMM12wctGs-4pI&index=2 
INFO - Tue Sep 10 2019 13:04:44 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=50LLBCB1n4M&list=RDMM12wctGs-4pI&index=2 
INFO - Tue Sep 10 2019 13:04:45 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=50LLBCB1n4M&list=RDMM12wctGs-4pI&index=2 
INFO - Tue Sep 10 2019 13:04:45 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=50LLBCB1n4M&list=RDMM12wctGs-4pI&index=2 
INFO - Tue Sep 10 2019 13:04:45 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=50LLBCB1n4M&list=RDMM12wctGs-4pI&index=2 
INFO - Tue Sep 10 2019 13:04:45 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=50LLBCB1n4M&list=RDMM12wctGs-4pI&index=2 
INFO - Tue Sep 10 2019 13:04:45 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=50LLBCB1n4M&list=RDMM12wctGs-4pI&index=2 
INFO - Tue Sep 10 2019 13:04:45 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=50LLBCB1n4M&list=RDMM12wctGs-4pI&index=2 
INFO - Tue Sep 10 2019 13:16:31 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,24], Window URL: https://www.youtube.com/watch?v=_hMQe2U4c6w&list=RDMM12wctGs-4pI&index=14 
INFO - Tue Sep 10 2019 13:17:10 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,24], Window URL: https://www.youtube.com/watch?v=W0KMtmi2H3g&list=RDMM12wctGs-4pI&index=15 
INFO - Tue Sep 10 2019 13:33:25 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,24], Window URL: https://www.youtube.com/watch?v=GhKm_SdHsLs&list=RDMM12wctGs-4pI&index=19 
INFO - Tue Sep 10 2019 13:57:46 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=UeKDvwKlU7Q&list=RDMM12wctGs-4pI&index=25 
INFO - Tue Sep 10 2019 13:57:48 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=UeKDvwKlU7Q&list=RDMM12wctGs-4pI&index=25 
INFO - Tue Sep 10 2019 13:59:42 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=UeKDvwKlU7Q&list=RDMM12wctGs-4pI&index=25 
INFO - Tue Sep 10 2019 13:59:46 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=UeKDvwKlU7Q&list=RDMM12wctGs-4pI&index=25 
INFO - Tue Sep 10 2019 13:59:56 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=UeKDvwKlU7Q&list=RDMM12wctGs-4pI&index=25 
INFO - Tue Sep 10 2019 13:59:58 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=UeKDvwKlU7Q&list=RDMM12wctGs-4pI&index=25 
INFO - Tue Sep 10 2019 14:00:34 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,24], Window URL: https://www.youtube.com/watch?v=Gbd8nn6UPzI&list=RDMM12wctGs-4pI&index=26 
INFO - Tue Sep 10 2019 14:00:55 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,24], Window URL: https://www.youtube.com/watch?v=Gbd8nn6UPzI&list=RDMM12wctGs-4pI&index=26 
INFO - Tue Sep 10 2019 14:11:06 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=zaIsVnmwdqg&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:11:26 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,24], Window URL: https://www.youtube.com/watch?v=eAVwp7rg4m8&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:21:24 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=DKPCBAlDw2A&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:21:25 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=DKPCBAlDw2A&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:22:29 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=DKPCBAlDw2A&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:30:58 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=Rk-SrePDxfQ&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:36:24 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=Rk-SrePDxfQ&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:36:25 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=Rk-SrePDxfQ&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:36:25 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=Rk-SrePDxfQ&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:43:35 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=Rk-SrePDxfQ&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:43:53 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=Rk-SrePDxfQ&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:43:55 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=Rk-SrePDxfQ&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:43:56 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=Rk-SrePDxfQ&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:43:56 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=Rk-SrePDxfQ&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:43:56 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=Rk-SrePDxfQ&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:43:56 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=Rk-SrePDxfQ&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:44:02 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,24], Window URL: https://www.youtube.com/watch?v=Rk-SrePDxfQ&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:44:38 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,24], Window URL: https://www.youtube.com/watch?v=XpmeVNxZ-Ks&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:44:50 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=XpmeVNxZ-Ks&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:44:50 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=XpmeVNxZ-Ks&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:44:51 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=XpmeVNxZ-Ks&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:44:52 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=XpmeVNxZ-Ks&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:44:52 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61008], Window URL: https://www.youtube.com/watch?v=XpmeVNxZ-Ks&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:48:29 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,24], Window URL: https://www.youtube.com/watch?v=xwjwCFZpdns&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:48:30 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=xwjwCFZpdns&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:48:31 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=xwjwCFZpdns&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:51:54 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,24], Window URL: https://www.youtube.com/watch?v=BiQIc7fG9pA&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:56:02 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=UpHK69PYZXw&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 14:56:03 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=UpHK69PYZXw&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 15:01:32 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,24], Window URL: https://www.youtube.com/watch?v=XjC5WfAci80&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 15:05:07 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=eSSO1LfMO8w&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 15:05:08 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,57], Window URL: https://www.youtube.com/watch?v=eSSO1LfMO8w&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 15:08:55 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,24], Window URL: https://www.youtube.com/watch?v=gt1pKrwxAJU&list=RDMM12wctGs-4pI&index=27 
INFO - Tue Sep 10 2019 15:11:03 GMT-0500 (Central Daylight Time) - Child Shortcut Processed - Key Binding: Youtube, Sequence: [29,61000], Window URL: https://www.youtube.com/watch?v=gt1pKrwxAJU&list=RDMM12wctGs-4pI&index=27 
